,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1,-0.10867791380329049,0.033287002908821764,0.05283756021381736,0.08640968931561321,0.02204344131692382,0.07195991193949919,0.011543509071400884,0.12850352641939153,0.09570531946326927,0.11153713818326916,0.11717919467194227,-0.0025997294956974382,-0.04624274784424999,0.055874243706243915,-0.1997499962939272,-0.02048140810925521,-0.16373036894671555,0.039816609061061145,0.04125239900450153,0.09311027203848624,0.2299009409679206,0.16484278819696985,0.0950008752671925,0.1304073393703251,-0.24276664846328494,-0.002619841890377583,-0.07068740628754258,0.09515161857345915,0.013343222025086102,-0.032534211838275,0.05748864365637652,-0.0480608150954245,0.13912552367134196,0.04176744509550954,-0.19624478730319295,0.10541448071782317,0.03810911513048966,0.10873972370676055,0.05405386355621293,0.15375692095672597,0.02222911398947076,-0.048331925710906394,0.09859229463498283,0.0704035047432327,-0.06434268611078808,0.05034995714413319,-0.10320085540702745,-0.12671412416626956,-0.09610797359366806,-0.1709162304947785,0.0545760972188755,0.08423025041489332,0.1301748718820739,-0.1542518970296437,0.024566008705985593,-0.03261153246028974,0.11318117179029794,-0.08692432900905851,0.01634996353664453,0.057045080977546105,-0.10439612820186982,0.019918511182868408,-0.12931938427987202,-0.04372704527395963,-0.19369363839967382,0.11553385125365734,-0.0697036507924533,-0.1474482953790561,-0.05164601900121926,-0.1364324027248797,0.12714647430586082,-0.005969992496074051,0.04709199146221387,-0.08861362072613896,0.06825110518070607,-0.0649816736394743,-0.06725983340669704,0.05056236043362683,-0.12534786537335468,0.009927709541808197,-0.11461261617661377,0.0807421696886996,-0.12347083019713391,0.027160493335510766,-0.07469290929479032,0.07498825680806832,0.02705656812239571,-0.02158911950991466,-0.09483086847409547,0.23663722665695922,0.022420133858961862,0.05139787954432529,-0.08182925070328367,0.10754365969905672,-0.04397137977387566,0.038504187067908174,-0.11704460728092454,-0.10541357686747438,0.00915858069553827,-0.11644848173208125
1001,0.022780440972930242,-0.022944615660235236,0.021090690556517227,-0.01498596170337214,0.08620868578081473,0.04181636097960147,0.003637665492280295,-0.30841850306464424,0.033473159183223446,-0.050911770039080435,-0.1983293391622117,0.04154211978192002,-0.09430158276815706,-0.17063001261584168,0.09573331792232495,-0.12218114940127119,0.04937003583783059,0.0007011102979515286,-0.02367878249020399,0.1215591798091404,0.06911650672748221,0.17460996739402845,-0.018595672623706313,0.028450822058403616,0.058239316999424834,0.1277672377716928,-0.027591431401806445,0.021958942497006306,-0.15318317071092608,-0.050173185733188845,-0.2178904865217443,-0.03258104716506174,-0.09992581367680894,-0.02313664674041123,0.022742545796871756,0.061216285858059764,0.16294318702132143,-0.007315573680683534,0.1209248353776543,-0.14073701902309182,-0.10788156021677527,0.03612166913009102,-0.19564031746947,-0.011042652818455536,0.050958737735362615,-0.013942138280546416,0.15517889738415436,0.03075517782006048,0.13759128408565852,-0.0002542789836463117,0.030154230493997677,0.08352825451703866,-0.11288205993342389,0.017593777250729446,0.18508257374686696,-0.05266494643245955,0.055172527521453706,-0.015079616981851687,0.13289002202643713,0.0220719468145582,0.08992298115803425,-0.009813571787011918,-0.08395489470982682,0.07234116947667706,0.11149707522212429,-0.012740351975574615,-0.12050788172894052,-0.05954020912053027,0.2235170867253944,0.10722640782216063,0.03895646069498869,-0.018904120239880192,-0.007386231253467905,-0.07141238200478224,0.053706395544453334,-0.02152659048920947,0.07906304357237808,0.09162081179121949,0.07029229568035586,0.024372476378053128,0.0057831718782197635,0.015340182901844962,0.04898727699088654,0.0029666793402081454,0.08475545116974963,-0.02949138871077364,-0.06511104490132735,-0.04970290468616893,0.12134363755862936,-0.08362820622315384,0.0017772168167082888,-0.019754387094688675,0.00021990849921895458,0.2545285438298009,-0.016943692463429555,0.0903486194718523,-0.041436773925258935,-0.07596114699226342,-0.15215988397142544,-0.10819360351603959
1003,0.047429355395634955,0.030546525459465443,-0.004963760758886538,-0.06259915645158536,0.05394388397166909,0.0035280721825405596,0.03092890743360144,-0.31074525413609533,0.025741925419063394,-0.04112522586148305,-0.15654604251749685,-0.07754691867980773,-0.03906970506406227,-0.1714621629268023,-0.052066278694117014,-0.07165737208833386,-0.06234569015136543,0.03554532296888979,-0.07014570103537322,0.12289567890106311,0.04312900812755984,0.14030051266611118,-0.05826160178532455,0.047687407137367716,0.08208492372708255,0.11554753181875652,0.0026748291406895456,0.030337707433379917,-0.006442726159595637,0.00016169703312162226,-0.2772997042633502,-0.15292777926021028,-0.045424746118112126,-0.0435518942897387,0.010829767773874356,0.04746221870378062,0.17041871083917046,-0.05321843585163758,0.1523162280225768,-0.11611093755049465,-0.10457009507383615,0.00022757444577073125,-0.1422468908248657,-0.06965921793887832,0.07193892157923192,-0.0016829756576924313,0.15500911552680302,0.026393187923168512,0.11985161403350267,-0.025359976879549533,-0.022019256211785306,0.03499456234165128,-0.13072311183110158,-0.012895767134114831,0.20798684524989516,-0.13407118361991102,0.007662847989116585,-0.05519344647945816,0.14031634385741326,0.06792059624903275,0.012525221656045442,0.009632982156251208,-0.069003320351267,0.12716475054578444,0.10895056248483485,-0.03357952605937503,-0.1279306361729018,0.02414494348924987,0.14730754075510738,0.1496614670716524,0.09839859729451632,0.1483683478081329,0.008284779421605016,0.06701313399580834,-0.013019943264896024,-0.06774622797886135,0.13714595997660156,0.031027972458120376,0.1281876334658121,-0.01812878185818861,0.0026701347487448892,0.021594232645083287,0.04309286533432803,-0.03130131111219547,0.04543667802607572,-0.1196599056888011,0.05398070990105999,-0.03899611174277017,0.0725568793365734,-0.012664936608240501,-0.01704410679602067,-0.019454481156784765,-0.029410691186128275,0.19185137077188658,0.0009494518136964678,0.07166951442501322,-0.055803209168706104,0.004845916723987742,-0.08291870482903253,-0.07016877324828398
1004,0.04024672427536807,0.01831213014870451,-0.002522116314315669,-0.09172837333538505,0.06441082922076921,-0.007679931740080228,-0.013618831834311196,-0.37445609174438915,0.08060545031507409,-0.11865495475300421,-0.16962596815417663,-0.02547951572052515,-0.08929096208383158,-0.1764431038295397,-0.02655991703682936,-0.07833239883555529,-0.04549760103268711,0.06216187660487773,-0.07092773330813876,0.08469621616790828,0.04779317660940284,0.07790136341231385,-0.11277658354752763,0.009062316324780051,0.06829979790529872,0.07518582385775627,-0.03781581604382134,0.06443214238989317,-0.11470109740354797,0.038856453785028916,-0.21396619342781606,-0.06556636127099631,-0.07895124968146354,0.0011335773712579165,0.039547739103234704,0.0709937766177039,0.15495749141011061,-0.01732905587210532,0.172384791292838,-0.12453804919432361,-0.14247725673696815,0.02765349797833213,-0.11963846104497383,-0.07987449159939321,0.07336041888302751,-0.04291630850701836,0.1598368632972143,0.04086962523017808,0.11115091184783424,-0.006946849823216207,0.046569548930100256,0.001014889736342881,-0.08940185110654411,-0.03600614041988137,0.1850846181806773,-0.059184535422826784,-0.03233201132084139,-0.08630688918711557,0.13810963519522929,0.07570714655368921,0.05803635185474802,0.06262281219011054,-0.06405910066996184,0.07099862766399083,0.1159358692929704,-0.06306044365303833,-0.0778181356158185,-0.018070636845077998,0.17779328559594643,0.16333614871211033,0.08174306325124323,0.08195477927047795,0.02942832839752468,0.02771295138552424,-0.010531534189467739,-0.10713339223751733,0.10558729028777593,0.0961705458984913,0.05309583594450362,0.030039501720298883,0.07297819676750264,0.02728985087758688,0.0709793669426881,0.022324022297913363,0.04571352926146987,-0.07886347145446762,0.016549292136467605,-0.045482912785008475,0.10194209963355821,0.0044684617239666505,-0.026515076513074567,-0.049467277317057495,-0.0584022870463418,0.2194286084367719,-0.02087553809639582,0.13149938497699754,-0.06211016184074752,-0.08812631534342745,-0.13644942788090705,-0.15566544772735572
1005,0.015136091481093142,0.036197686894196446,-0.029760821993574656,0.007605417911684181,0.13449153045697018,0.02685019633497834,0.00010536482738801432,-0.31687848209564246,0.035893163309600136,-0.12838315457875443,-0.2469139653390092,-0.027563885619959972,-0.07615657095683055,-0.16918526467120737,-0.022869039955331877,-0.09647413824703042,-0.07835842415407661,0.027793595072495583,-0.13468749677983072,0.07165010148983883,0.06005859402643512,0.15770788657950124,-0.060339204423645654,0.009859429309978516,0.07351056330184975,0.0710596588071472,0.014131024767095757,-0.0017878633026350438,-0.0389408741183444,-0.0005588078756157181,-0.24665187172545264,-0.055579953378679374,-0.08898508735785336,0.03289261860177731,0.02720411989750894,0.04074791483245759,0.20561304886841236,-0.041102378011781536,0.15399534963071654,-0.11686537206907043,-0.15373577655908935,0.07573603419042758,-0.09910365049598197,-0.09415185645573744,0.019226806021380067,-0.018455132558208073,0.17742915325698597,0.10539940524486459,0.16120470976528456,0.002021400023242428,-0.008034585513059812,0.0904640756359283,-0.11400364777133663,-0.025462220651129786,0.18385478292004526,-0.12309516964321367,0.0017553151185874974,-0.06471133100232752,0.16008091148661815,0.11342670240914238,0.05563865880199165,0.028577174458079516,-0.056925318836489665,0.13075294515202948,0.016022611541502807,-0.0740142298564385,-0.10850552393991891,-0.019124920891976944,0.2057381563126676,0.09133871066999426,0.061361454106997275,0.14236575946071867,0.029109292503869722,0.04226720807313486,0.08015864769875769,-0.06218008114041881,0.09408236696103141,0.05420919269424783,0.14619651451122076,0.01874812955206193,-0.0167864387001011,0.001278918921148495,0.009183707405422058,-0.010588231014140135,0.022885337610859625,-0.08019946406651791,-0.025229460314331164,-0.0023414712640733477,0.11345666201074331,-0.019799355289507214,0.007941162474747552,0.016183790860372166,-0.0011487419268913699,0.20483566979843987,0.008725619243378587,0.05698062361779634,-0.029041925711768234,-0.05239391628972577,-0.10597852151836094,-0.11486284986039545
1006,-0.04360645637737348,-0.029095961785580927,-0.01269394969293597,-0.01600751806004969,0.09464174484130265,0.06001297318538491,0.04140218574170844,-0.34262439806390016,-0.02580771382932269,-0.08433022761104494,-0.24025019817971344,0.010267360334812285,0.040418243096978564,-0.12112600808191931,0.013099696991317064,-0.06470206453767968,-0.0674456974401318,0.08297920404712324,-0.10287059336364336,0.0897191476998885,0.030968621827697895,0.07830160705796309,-0.088335318779995,0.054870885537256796,0.02341580005956243,0.057043030295648625,-0.006649469745257073,0.06011085313160322,-0.11384407300880389,-0.007669161303924576,-0.26569211852277286,-0.06115821802282818,-0.06845001818993696,-0.023903411266695495,0.008105726115157554,-0.018098870098369507,0.18437690605437299,-0.013143541805913157,0.15288946627131603,-0.06624239902310894,-0.15268992370702225,0.045719643403602524,-0.09288663259669408,-0.06058757701701431,0.06529581634767839,-0.02563595949901562,0.17531353648768175,0.09324864811764882,0.15640496162385686,-0.03587645268065144,0.015163843060846517,-0.016317653862243056,-0.0666705857231812,0.0030442460345799552,0.18955031159352947,-0.10381987880765893,-0.054828257018804956,-0.07347087582610295,0.09811273211385453,0.18964805643889934,0.08813703972527065,0.02656990982957717,0.02156214655004395,0.1445930347317053,0.11275619874737669,-0.06773469457212267,-0.0999021873604421,0.03405898729735739,0.17436141974351008,0.131752231165631,0.10685219756362911,0.07139229769288306,-0.00694686439877726,0.030006775393605148,0.08221694718316112,-0.08335474347371684,0.02982827260040813,0.06302248521263955,0.10441173169644462,0.029719291252400547,-0.0005482358472463973,-0.0040554120732826495,0.03254923622614306,-0.03747617424389345,0.05990209087588409,-0.1105414953915878,-0.003334225075781556,-0.07932767556150132,0.033496781694546396,0.0005248740422294027,0.04598833857468662,0.045599686704150336,-0.03824188114416658,0.22692974877178657,-0.00974314812626183,0.1103096956251036,-0.016922466630842032,-0.010346896215435579,-0.10417773210147584,-0.08375458333461454
1007,0.011828467769448374,-0.018662927675068594,0.005884192213387746,-0.11583038228852599,0.14376122261134752,-0.013621717565115645,0.00033113852723151173,-0.35331214711351894,0.05234889300997927,-0.12641635247017768,-0.19656363889702708,-0.03248183873856883,-0.018469603111404744,-0.16806617692455617,-0.029010007126406227,-0.07421536359163369,-0.00183630966065931,0.09565209208499244,-0.14170792803174836,0.09059890920930916,0.017297479969459406,0.10163440586973825,-0.04149547838173002,0.019139246094514305,0.11783052194684843,0.09425470822140687,-0.021726480358096375,0.01730860513482009,-0.0930195456187947,0.02636000920230807,-0.28202423824337713,-0.07375677253699382,-0.10856113434478927,-0.027575644145359943,0.049729214122892454,0.09331567131760253,0.1511063021486495,-0.04036116452821861,0.1355356104965824,-0.07367329777460654,-0.09248737087357799,0.07916309669536345,-0.09425366555458485,-0.09060929715496482,0.054546795075553704,-0.021594257163977643,0.15036559681933417,0.051838995504596724,0.1336334120914267,-0.05475076418416998,0.026393041593129513,0.04091171186252121,-0.07874101373729071,-0.03984700663204323,0.22222161724379155,-0.10947903659873003,-0.02932952832178688,-0.07881435037556277,0.12737951700624328,0.10792663600104768,0.08584896273223264,0.0767849287874699,-0.060925743825687176,0.06152746056491036,0.046945629391507905,-0.06458393188026001,-0.046068000376027506,0.01388742468403384,0.1704952060689822,0.1637171528478071,0.015363838041844654,0.110425836116329,0.015354858826380633,-0.03398580875373416,0.028987686815762102,-0.017977200742221543,0.09416503100233646,0.06903110200215141,0.05525068183568724,0.028907243864668187,0.01740858208576073,-0.023228606844361094,0.040313614029000244,0.07559225853553733,-0.027840971003960085,-0.10465522512902738,0.03660483065189716,-0.02390702269356701,0.12655171201614263,-0.005439313193728942,0.051803495610432564,-0.08444525284121368,-0.04974381556668175,0.21815425626132376,0.0016104910043971828,0.10703266380781783,-0.06909703712359541,-0.13661034955579357,-0.08923040556385352,-0.09737681071728169
1008,-0.006483718724151298,-0.007218190165561673,-0.03863920321893495,-0.053180497559342024,0.0464991343558074,-0.009647356414836715,-0.002041094923984737,-0.29972919645655016,0.011436511844739938,-0.04232097074582379,-0.20050014242572828,0.03119233824261956,-0.05194092779089352,-0.11356454183506975,-0.022060054485698758,-0.10902973621652554,0.0024183736410535637,0.045483673810016015,-0.04292571772898859,0.11514124076268728,0.07799091621447014,0.16628529219434335,-0.06763750093263798,0.08940547263468189,0.07373705931661499,0.09864190782934737,-0.013356361592190506,0.10536865585297941,-0.1325997139716554,-0.004356872325757963,-0.1906017519893159,-0.09286407605933635,-0.06179209889192668,-0.040412865124657145,0.0017061063838764246,0.029594401804586074,0.14006962431419515,-0.03139959771852036,0.06808077655375361,-0.11697646720488479,-0.19470791198430742,0.08486033449870325,-0.1771944942223784,-0.031517058825879435,0.06393403516305582,-0.10573168954474728,0.22923134326133446,0.04252193422887934,0.16392259806375456,-0.01844770339886211,0.02084144462419071,0.03966561817731626,-0.05513270589252669,-0.0026440851921958252,0.18070085697292554,-0.04402988822546924,0.05227515634930441,-0.07030671765618716,0.0823566743110232,0.052810918987381356,0.09568848729076802,0.0014949825241427391,-0.0593566685895115,0.010632567316708417,0.08583285821001814,-0.0005865201535128259,-0.09042891648884452,-0.07578655129302755,0.2289966930601888,0.1530274511780284,0.0315874747035849,0.036602543533314776,-0.0004159049250299259,-0.01245568516983067,0.020472961213297662,-0.0653912409076197,0.0971533818692628,-0.009215217397656482,0.09678088810303201,0.0741920661283412,0.03597022419741544,0.04368352922028461,0.07801920297809506,0.017740857716262087,-0.026890752160402074,-0.10807562316848811,-0.05358610777201986,-0.05403286297736211,0.05354680627311494,-0.08730150073722637,0.03868040230888144,-0.0011962727903228963,0.03640044051894194,0.17638123559139857,0.08072189641290296,0.12288510984839165,-0.06844906551818977,-0.04602177081810578,-0.13901769120825722,-0.083543832683551
1009,0.041569429760108995,0.012288772984581201,0.01584855794124767,-0.022170350138271393,0.13800509888248602,0.022856005019636676,0.0542864773225659,-0.2945507322279,0.07307121872192938,-0.02814653626476236,-0.266427826066427,0.028006987084935896,-0.10062376249640745,-0.07429647954295646,-0.02169531285590404,-0.11151030504495783,-0.03903264357149947,-0.009206686262806732,-0.12135158650836685,0.1299116407047268,0.04971219691312959,0.12887557920413234,-0.08796864059126625,-0.03321913898903644,0.019546699550901367,0.07318773940611513,-0.02403854779820024,0.029291675253921318,-0.11858759575115543,-0.10321734811565543,-0.2123638853276434,-0.08538453008465571,-0.04314237095155025,-0.017035490240838357,0.05221526321727365,0.01838615273955206,0.2098072962320996,-0.0012897452470969073,0.07539338891006404,-0.1251994862026247,-0.16822901620036904,0.031915630191899455,-0.1706008182707714,-0.051550138791721004,0.04092120479300711,0.059488373738527445,0.19065812198345267,0.04793688235863871,0.058991480444297556,0.02724819432348872,0.03428590740440801,0.06737555377104787,-0.09533128031053817,0.022402844477389047,0.22650232490552838,-0.02761350256258456,-0.021823811056957344,-0.036531967224078005,0.06871230034986357,0.05106316637675183,0.06934743220740228,0.11113702103643801,-0.07108567710855501,0.03642444840453182,0.0663691456287884,-0.03211505170906209,-0.12890961809001802,-0.08467214505901785,0.24159557149812563,0.16731950544079532,0.0486878269402939,0.04050394114884281,-0.01012032109486003,-0.03145947882450048,-0.006695406886102857,-0.028870650765933283,0.07568268338490315,0.027137624970411237,0.09452760146716946,0.08902233900490228,0.0453260270425126,0.02014471951588721,0.06864412377383852,0.07575163108556487,0.047434856151424724,-0.04264133087621049,-0.08037924558212911,-0.030548980691759573,0.08368250165657382,-0.008057583143249303,0.02938497651054378,-0.0526042789868335,-0.06677048603757477,0.24620768799800186,-0.012974257504177408,0.10019978837352317,-0.01791277340239404,-0.04323303646630817,-0.12066542086582259,-0.15702619689222824
1010,0.07632102811363377,-0.009639878555024444,-0.050939413434917855,-0.05696250672196131,0.16996616374305437,0.03914415251829568,-0.010245924821146047,-0.3333901484108328,0.045128899332528775,-0.13561308713769535,-0.20125813165886516,-0.008546106142442191,-0.043588352731656066,-0.21465452997636938,0.033286358797643564,-0.11019016317980333,-0.045734800917834585,0.03630177583502403,-0.03631021194900533,0.05185331848869201,0.06757571128728741,0.1601847210367599,-0.01352832635373031,0.030505510467406405,0.08122111019663318,0.15124726025712357,0.015992405012485035,-0.036864563139456866,-0.12313605763691818,-0.031246504405171863,-0.17426114934734271,-0.1191347219947023,-0.1456364120943737,-0.05125483721388139,0.0409483166183742,0.09919165890456699,0.14336564352465753,-0.0356579089626248,0.1062971524248145,-0.06268513916447101,-0.1851387345508838,0.04965361004535592,-0.1737275756353176,-0.07444377668375309,0.04138305193224139,-0.04831956971342634,0.200848087329445,0.010204372731014346,0.14640248920249122,0.012241388411686108,-0.017113536811131782,0.11644445424269227,-0.1319297966582286,0.0032095148280390303,0.20401867019243858,-0.10244908199529547,0.03796661309839005,-0.028725038144023714,0.14240964669259853,0.13455177468423646,0.04675833424286143,0.03500705326319035,-0.08171595739485235,0.06865629619999146,0.053363939779409876,-0.06354320253827668,-0.08155870774918696,-0.053074178675306255,0.18633450590835204,0.1741504516197545,0.03676352537906174,0.08222498827236545,0.046299367743798385,-0.051944635916632995,0.04064490242542188,-0.03613980376846866,0.06396045251590474,0.0053295425392534245,0.044252058377143966,0.10511515037787705,0.020506038356166857,0.054507348652094494,0.06673874674400487,0.01654885761837407,0.0922942724945414,-0.08023588385025171,0.024344435070485462,-0.030277220381470547,0.10945674748594444,0.0334686393340016,0.04748124136454225,-0.04545037531818644,-0.019933265521088674,0.24416687793039352,0.05037764297145167,0.04804511642661589,-0.01659094725051309,-0.023975100081971176,-0.1430600808530739,-0.09766725171215762
