,1032,281,1021,186,150,190,1019,249,1005,37,1006,1373,51,1,134,1010,238,34,119,1020,1008,1013,1017,1054,199,155,71,1175,206,30,5,1259,1199,1375,1372,1009,1033,1012
1240121,12.01877088894122,10.26486363743801,10.84534293585443,9.88024608359736,10.439868245464481,10.533145686310275,11.150744024363613,10.25405448958104,11.33279734738335,,11.25454578917012,9.22614428952322,,,6.8556518736716,11.611560453381431,9.34852618313345,,,11.522104667196391,8.862537306822102,12.23916023716463,11.17780149856912,10.626267835508513,8.78873268164668,7.91357962581076,,10.9813907115115,10.18282747353518,,,10.96224132678444,11.01218535487893,11.31616897135109,13.85625809081589,11.053048597588461,10.62687618155342,11.091601544286886
1240128,9.8983100315011,10.53732568245381,10.794973831652511,9.35086764313244,11.3810624394309,9.103828757528024,12.07325319738895,11.22354433156544,10.74302667053616,9.96214528512415,11.23703203352892,16.397727198154,9.93022525806915,10.42901881202672,7.4955009920303,9.87133561526277,9.55105491173868,10.70696357977455,10.16136365553348,10.85635321313782,10.43245652461746,10.33934881429458,10.08426782269773,11.98607876863894,9.78238740494006,8.58012430900378,11.475158861961301,9.83247145158344,10.84883219211469,10.41841426930589,9.83021315627374,10.815600847894551,10.41630769206709,11.04420356244421,14.74482568908378,9.53646151350104,11.35258531926322,10.284082385379058
1240136,,10.98159844282809,,8.538566267171841,10.79584800218255,6.62110496405455,,9.9783334674939,,,,8.432704996786029,,,9.983458956246706,,9.74494583788896,,,,,,,,9.87408018146118,8.89498260407077,,11.24824410155831,11.235363104586561,,,11.364990890598122,9.83764763003443,9.94648816080638,6.57238554246853,,,
1240140,16.21937485761022,10.92354480618926,10.52112956018907,11.60547032650158,10.67082236209708,9.473920614509694,13.1831706717231,10.689923808054,10.27695196506846,,9.459174299741537,9.09741953634113,,,10.943851604408332,14.8595834768832,10.047177364792681,,,10.50678331367858,13.05733373783459,,10.39599415087458,11.338274485590786,8.49290518448149,10.68756941550101,,10.447941238315021,10.60560127930835,,,10.606776080150247,12.29511955877888,10.61026713950272,15.29103424713959,11.90749771870936,10.4862819687269,11.54250592510551
1240142,12.143955591146335,11.83852808975615,10.49637383627802,8.46634566230495,10.61547079887274,10.15570898888443,11.521887995664889,10.01912328746276,10.0516199029199,,11.09087721485494,8.51751535544053,,,8.3309283278127,13.27845790140205,10.08506457641347,,,11.82229708430366,10.96803822993956,11.27759690390298,10.84436425150256,11.070732336874613,8.8098108565983,9.56766132375892,,11.07138741206729,11.49165015105784,,,10.544350783733336,9.80506638674199,9.913906917513941,11.10908990663545,10.33644620515008,9.50060211099074,10.156238951320983
1240143,9.35880148981346,10.81135322310924,9.92005675294024,11.82538825387384,10.11440208537625,6.9787107683457,8.72982046514705,8.56021188042618,8.90323836390435,,7.5391354102559305,10.00024738414594,,,8.518202692704431,10.1813005718219,9.40077817995358,,,10.35772932685358,7.81835529032618,11.34590310123966,10.77805823651066,8.13180011967251,9.6044045831215,7.5573091674867,,9.69524029151899,9.90230662190165,,,8.04155293435077,10.74020969343672,10.1282147934141,15.74110236331346,10.70161487861935,10.22397434728088,10.218300065435567
1240149,11.22480668116945,11.04715458399033,11.201125725538967,11.42145921046247,11.93711349710608,10.184510160178563,11.266962196215331,10.88030036803547,11.47545976879246,,12.016795811058241,13.743279542781488,,,12.053035000298,10.832403752422799,10.365844240332411,,,10.99630311867377,9.044054479263693,11.5488441054854,12.06832252250262,11.104567229818716,9.8511238262781,11.28387688248689,,11.49422087918067,11.26920651217293,,,10.896288326359992,11.52538890661544,10.8966347922307,14.68298470333073,12.05256532570041,11.596077140073529,11.250148554913197
1240151,8.96884745458658,9.5410838329407,9.31461435729204,,,,8.02372054489733,12.467856649051589,10.1352878671727,,9.017519592361722,8.818157523432241,,,4.26361228931635,8.753829735389651,13.578495621999757,,,9.445525461810181,8.397110966272649,10.32091885608119,9.72551308260742,10.00902421489553,,7.4142956206178,,8.56712705424107,12.11949745600687,,,8.73424582289952,9.65799961975182,9.486030514628261,11.080097949458661,9.55739737297725,9.81922779202735,9.400520552228059
1240160,10.07518160120434,10.733191830220491,10.46142132579573,11.146556675889961,10.936670367943961,7.49522857171078,8.737188234951951,9.95465248059545,10.55279398903891,,8.737434039683105,11.30929801559623,,,11.50061455253379,9.69531407020492,9.10813011821229,,,10.4531784457654,8.189898362584836,10.555723915670441,11.596869980657,8.87927163824595,12.155677899939416,11.57066969292407,,10.55442156648933,10.72497640536522,,,8.63656859462372,10.531483350065521,10.80006084637265,13.06751202094019,9.40050705562156,10.60280474382687,9.34683770862219
1240181,9.601821513041891,10.53201998188838,9.54412046974408,9.06749279080211,11.00498764077494,6.60629303330319,8.908094412480661,11.4552059009647,9.46543708076376,10.98392946933462,6.485487151922,8.824569566769721,9.86735892494249,10.23486506369714,8.42193776416011,11.035892479206305,9.33225506864713,10.823731716109911,10.24665607700027,11.88405957649466,8.903646930693686,10.58362698035905,11.47928912962425,7.4937521222956995,8.71507437676691,10.753906401826647,9.58189128581902,9.689346098146391,10.76239119163338,10.196098053247521,10.88050185293651,6.79902353990614,10.30451572046608,10.44402323822158,7.22211783423316,9.99521419085111,11.505140991608311,9.7962539111487
